CustomerID,CustomerName,LoyaltyTier,JoinDate,HomeCity,HomeStateCode,PreferredStoreID
C03590,Rosa Thorne,Trailhead,2024-12-02,Park City,UT,ST015
C03591,Priya Sandoval,None,2021-10-16,Eugene,OR,ST017
C03592,Sana Grimshaw,Summit,2022-12-21,Fort Collins,CO,ST005
C03593,Tobias Zielinski,Trailhead,2020-12-17,Denver,CO,ST012
C03594,Soren Okonkwo,Trailhead,2022-12-30,Fort Collins,CO,ST018
C03595,Emrys Rasmussen,Trailhead,2023-07-13,Boise,ID,ST015
C03596,Soren Pemberton,None,2023-08-28,Missoula,MT,ST017
C03597,Noor Nakamura,Alpine,2024-07-22,Tacoma,WA,ST005
C03598,Diego Thorne,None,2024-09-27,Bend,OR,ST009
C03599,Amara Delacroix,Summit,2020-09-12,Coeur d'Alene,ID,ST015
C03600,Yara Pemberton,None,2021-09-01,Sacramento,CA,ST008
C03601,Tobias Zielinski,None,2021-09-05,Coeur d'Alene,ID,ST010
C03602,Lucian Rasmussen,Trailhead,2022-12-19,Seattle,WA,ST010
C03603,Lucian Zielinski,None,2020-08-21,Salt Lake City,UT,ST005
C03604,Felix Delacroix,Summit,2022-05-07,Reno,NV,ST013
C03605,Callum Pemberton,Trailhead,2021-10-12,Boise,ID,ST018
C03606,Elena Okonkwo,None,2020-03-09,Park City,UT,ST018
C03607,Alina Yardley,Summit,2020-10-23,Boulder,CO,ST008
C03608,Rosa Marchetti,None,2020-04-13,Fort Collins,CO,ST012
C03609,Nadia Thorne,None,2021-07-21,Park City,UT,ST007
C03610,Rosa Whitfield,None,2022-01-25,Boulder,CO,ST015
C03611,Leila Lindqvist,None,2023-12-14,Portland,OR,ST015
C03612,Theo Ferreira,Alpine,2024-08-22,Eugene,OR,ST015
C03613,Soren Hollis,None,2022-03-23,Sacramento,CA,ST007
C03614,Emrys Pemberton,Trailhead,2023-05-17,Denver,CO,ST016
C03615,Callum Zielinski,Summit,2022-12-22,Fort Collins,CO,ST012
C03616,Saskia Yardley,Trailhead,2024-10-01,Seattle,WA,ST011
C03617,Hugo Marchetti,None,2021-12-12,Reno,NV,ST012
C03618,Tobias Marchetti,None,2023-07-01,Coeur d'Alene,ID,ST010
C03619,Alina Grimshaw,Trailhead,2020-06-08,Coeur d'Alene,ID,ST003
C03620,Leila Zielinski,None,2022-05-30,Missoula,MT,ST010
C03621,Imani Okonkwo,None,2021-11-18,Boulder,CO,ST003
C03622,Lucian Zielinski,Summit,2021-03-29,Eugene,OR,ST005
C03623,Beatrix Hollis,Trailhead,2024-04-02,Seattle,WA,ST016
C03624,Otto Whitfield,Trailhead,2020-02-20,Park City,UT,ST009
C03625,Kenji Rasmussen,Trailhead,2020-02-11,Tacoma,WA,ST016
C03626,Nadia Rasmussen,None,2021-11-24,Bend,OR,ST012
C03627,Saskia Farrow,Alpine,2021-05-26,Park City,UT,ST008
C03628,Sana Zielinski,Alpine,2021-07-12,Boulder,CO,ST018
C03629,Ravi Zielinski,Trailhead,2023-11-27,Fort Collins,CO,ST016
C03630,Emrys Whitfield,None,2020-05-24,Bozeman,MT,ST012
C03631,Leila Ibarra,Trailhead,2024-02-13,Park City,UT,ST018
C03632,Sana Nakamura,Summit,2023-06-29,Salt Lake City,UT,ST018
C03633,Soren Ashworth,Trailhead,2020-12-12,Portland,OR,ST002
C03634,Ravi Zielinski,Summit,2022-05-26,Seattle,WA,ST017
C03635,Freya Rasmussen,Summit,2023-09-28,Bozeman,MT,ST003
C03636,Rosa Hollis,Trailhead,2020-09-07,Boulder,CO,ST004
C03637,Marcus Barros,Alpine,2022-11-17,Eugene,OR,ST003
C03638,Elena Nakamura,Summit,2022-01-02,Denver,CO,ST013
C03639,Beatrix Ellery,Summit,2021-07-06,Tacoma,WA,ST003
C03640,Saskia Barros,None,2020-04-07,Eugene,OR,ST010
C03641,Mateo Okonkwo,Summit,2020-03-06,Spokane,WA,ST004
C03642,Saskia Thorne,None,2021-01-20,Bend,OR,ST014
C03643,Emrys Okonkwo,Trailhead,2023-07-20,Eugene,OR,ST001
C03644,Lucian Nakamura,Alpine,2023-01-14,Fort Collins,CO,ST013
C03645,Beatrix Farrow,Summit,2021-11-27,Seattle,WA,ST015
C03646,Hugo Pemberton,Trailhead,2021-06-25,Sacramento,CA,ST002
C03647,Soren Ibarra,Summit,2023-04-21,Boise,ID,ST015
C03648,Callum Whitfield,Trailhead,2020-04-20,Fort Collins,CO,ST017
C03649,Yara Marchetti,Summit,2020-06-09,Portland,OR,ST008
C03650,Otto Nakamura,None,2024-07-09,Sacramento,CA,ST009
C03651,Yara Hollis,None,2024-11-07,Park City,UT,ST014
C03652,Nadia Ellery,Summit,2024-02-01,Boulder,CO,ST012
C03653,Mateo Nakamura,Summit,2024-04-08,Boise,ID,ST010
C03654,Noor Whitfield,Trailhead,2021-12-05,Denver,CO,ST007
C03655,Nadia Delacroix,Trailhead,2020-07-04,Portland,OR,ST003
C03656,Freya Whitfield,Trailhead,2023-08-29,Bend,OR,ST009
C03657,Imani Delacroix,Summit,2024-09-03,Bozeman,MT,ST001
C03658,Kenji Rasmussen,Trailhead,2022-09-17,Bend,OR,ST018
C03659,Noor Okonkwo,Trailhead,2020-10-17,Coeur d'Alene,ID,ST012
C03660,Saskia Barros,None,2022-08-24,Missoula,MT,ST003
C03661,Yara Grimshaw,None,2023-04-11,Boulder,CO,ST013
C03662,Diego Ferreira,Summit,2022-08-08,Eugene,OR,ST009
C03663,Freya Okonkwo,None,2022-04-06,Denver,CO,ST013
C03664,Imani Kowalski,None,2022-10-02,Denver,CO,ST017
C03665,Sana Barros,None,2022-12-22,Salt Lake City,UT,ST001
C03666,Nadia Delacroix,None,2021-05-08,Reno,NV,ST018
C03667,Sana Rasmussen,None,2023-11-07,Eugene,OR,ST002
C03668,Soren Halvorsen,None,2021-03-15,Boise,ID,ST018
C03669,Theo Marchetti,Trailhead,2024-01-06,Coeur d'Alene,ID,ST012
C03670,Mateo Kowalski,Trailhead,2021-05-12,Park City,UT,ST001
C03671,Yara Pemberton,Summit,2024-07-23,Sacramento,CA,ST008
C03672,Saskia Hollis,None,2022-09-01,Reno,NV,ST005
C03673,Diego Thorne,None,2022-03-22,Salt Lake City,UT,ST003
C03674,Sana Lindqvist,Trailhead,2023-06-12,Coeur d'Alene,ID,ST017
C03675,Rosa Okonkwo,Summit,2021-02-28,Reno,NV,ST015
C03676,Rosa Ashworth,Summit,2021-08-15,Flagstaff,AZ,ST014
C03677,Yara Yardley,None,2021-02-04,Missoula,MT,ST010
C03678,Lucian Zielinski,None,2020-04-09,Boise,ID,ST010
C03679,Theo Hollis,Trailhead,2023-05-04,Missoula,MT,ST009
C03680,Leila Sandoval,Trailhead,2022-09-03,Park City,UT,ST014
C03681,Mateo Farrow,Trailhead,2022-12-01,Fort Collins,CO,ST008
C03682,Hugo Thorne,Trailhead,2020-12-01,Seattle,WA,ST010
C03683,Felix Ashworth,None,2020-08-24,Seattle,WA,ST002
C03684,Alina Halvorsen,None,2023-05-20,Coeur d'Alene,ID,ST014
C03685,Diego Ibarra,None,2022-02-22,Fort Collins,CO,ST001
C03686,Noor Ellery,Summit,2022-02-14,Boise,ID,ST011
C03687,Elias Sandoval,Trailhead,2021-12-05,Bend,OR,ST013
C03688,Imani Whitfield,Trailhead,2024-06-02,Missoula,MT,ST009
C03689,Alina Marchetti,Summit,2023-02-21,Bozeman,MT,ST001
C03690,Diego Nakamura,Alpine,2023-03-02,Bend,OR,ST017
C03691,Soren Hollis,Summit,2024-11-04,Park City,UT,ST013
C03692,Callum Ibarra,None,2024-09-28,Boulder,CO,ST011
C03693,Yara Lindqvist,Trailhead,2021-04-11,Coeur d'Alene,ID,ST009
C03694,Imani Pemberton,Summit,2020-08-27,Bozeman,MT,ST005
C03695,Priya Ibarra,None,2020-02-07,Eugene,OR,ST005
C03696,Leila Farrow,None,2020-08-15,Eugene,OR,ST011
C03697,Saskia Ferreira,None,2020-12-27,Denver,CO,ST011
C03698,Callum Wexford,Trailhead,2020-03-07,Bend,OR,ST008
C03699,Amara Delacroix,None,2022-06-17,Salt Lake City,UT,ST014
C03700,Nadia Halvorsen,Trailhead,2020-05-28,Fort Collins,CO,ST007
C03701,Leila Vasquez,None,2020-09-21,Bozeman,MT,ST012
C03702,Alina Sandoval,Trailhead,2021-06-23,Eugene,OR,ST014
C03703,Yara Kowalski,Trailhead,2023-03-18,Coeur d'Alene,ID,ST009
C03704,Sana Whitfield,Trailhead,2023-11-22,Park City,UT,ST012
C03705,Felix Sandoval,None,2020-03-02,Park City,UT,ST004
C03706,Soren Nakamura,Trailhead,2023-11-26,Bend,OR,ST013
C03707,Elena Lindqvist,Summit,2021-08-10,Bozeman,MT,ST004
C03708,Diego Ashworth,None,2023-08-08,Eugene,OR,ST015
C03709,Leila Wexford,Alpine,2023-11-11,Bozeman,MT,ST016
C03710,Nadia Halvorsen,Trailhead,2020-04-14,Reno,NV,ST002
C03711,Emrys Vasquez,Summit,2021-10-02,Bend,OR,ST011
C03712,Callum Ferreira,Summit,2020-05-08,Fort Collins,CO,ST018
C03713,Beatrix Vasquez,Summit,2021-03-16,Tacoma,WA,ST011
C03714,Kenji Ellery,None,2022-04-03,Missoula,MT,ST008
C03715,Priya Delacroix,Trailhead,2024-01-03,Tacoma,WA,ST007
C03716,Freya Kowalski,None,2024-08-15,Park City,UT,ST017
C03717,Emrys Farrow,Trailhead,2024-04-11,Seattle,WA,ST018
C03718,Diego Vasquez,None,2020-09-12,Coeur d'Alene,ID,ST012
C03719,Amara Lindqvist,None,2023-04-15,Seattle,WA,ST001
C03720,Tobias Rasmussen,Trailhead,2022-11-25,Denver,CO,ST018
C03721,Noor Marchetti,None,2020-10-03,Seattle,WA,ST012
C03722,Freya Ibarra,None,2023-08-10,Boise,ID,ST006
C03723,Callum Zielinski,None,2020-08-21,Boulder,CO,ST007
C03724,Leila Ashworth,None,2024-08-23,Spokane,WA,ST001
C03725,Freya Marchetti,Trailhead,2024-05-18,Spokane,WA,ST010
C03726,Tobias Grimshaw,None,2024-05-08,Bend,OR,ST014
C03727,Theo Zielinski,None,2020-03-04,Missoula,MT,ST017
C03728,Callum Halvorsen,Trailhead,2021-10-12,Salt Lake City,UT,ST002
C03729,Leila Hollis,None,2021-05-31,Flagstaff,AZ,ST006
C03730,Diego Kowalski,Trailhead,2023-04-22,Bozeman,MT,ST011
C03731,Hugo Delacroix,None,2021-02-04,Missoula,MT,ST017
C03732,Emrys Ashworth,Summit,2022-10-28,Coeur d'Alene,ID,ST014
C03733,Imani Okonkwo,Summit,2020-12-30,Denver,CO,ST010
C03734,Sana Sandoval,Trailhead,2022-04-28,Boulder,CO,ST003
C03735,Saskia Thorne,Summit,2023-11-03,Park City,UT,ST004
C03736,Marcus Halvorsen,Alpine,2024-08-28,Salt Lake City,UT,ST011
C03737,Felix Wexford,Summit,2024-03-29,Sacramento,CA,ST005
C03738,Mateo Rasmussen,None,2021-03-23,Boise,ID,ST006
C03739,Callum Kowalski,Summit,2020-07-08,Flagstaff,AZ,ST013
C03740,Noor Kowalski,Summit,2020-02-27,Reno,NV,ST005
C03741,Beatrix Ellery,Summit,2021-03-05,Missoula,MT,ST011
C03742,Marcus Yardley,None,2023-01-23,Bend,OR,ST012
C03743,Freya Ashworth,None,2022-08-12,Boulder,CO,ST001
C03744,Lucian Lindqvist,None,2023-03-04,Missoula,MT,ST017
C03745,Imani Wexford,Summit,2024-10-16,Bend,OR,ST007
C03746,Ravi Ashworth,Summit,2024-04-22,Bend,OR,ST011
C03747,Mateo Yardley,Trailhead,2024-06-11,Boulder,CO,ST005
C03748,Alina Ellery,Summit,2021-06-14,Fort Collins,CO,ST011
C03749,Marcus Marchetti,Trailhead,2022-08-12,Salt Lake City,UT,ST011
C03750,Rosa Ellery,None,2021-11-08,Sacramento,CA,ST009
C03751,Saskia Barros,Summit,2020-03-09,Coeur d'Alene,ID,ST007
C03752,Mateo Marchetti,Summit,2022-04-12,Eugene,OR,ST003
C03753,Tobias Sandoval,Trailhead,2024-08-04,Reno,NV,ST014
C03754,Hugo Farrow,Trailhead,2020-09-05,Flagstaff,AZ,ST004
C03755,Kenji Zielinski,Trailhead,2024-09-02,Spokane,WA,ST009
C03756,Imani Pemberton,None,2021-04-25,Sacramento,CA,ST006
C03757,Imani Nakamura,None,2020-03-22,Portland,OR,ST009
C03758,Sana Ibarra,Trailhead,2020-09-10,Boise,ID,ST016
C03759,Alina Farrow,None,2023-06-20,Seattle,WA,ST016
C03760,Soren Pemberton,Trailhead,2024-09-22,Seattle,WA,ST011
C03761,Felix Barros,Trailhead,2023-06-04,Seattle,WA,ST017
C03762,Sana Wexford,None,2021-01-22,Boise,ID,ST007
C03763,Saskia Rasmussen,None,2023-04-25,Flagstaff,AZ,ST016
C03764,Greta Zielinski,None,2023-02-17,Fort Collins,CO,ST010
C03765,Priya Rasmussen,None,2023-12-29,Eugene,OR,ST015
C03766,Callum Ferreira,Trailhead,2021-04-09,Boulder,CO,ST013
C03767,Yara Thorne,Summit,2024-02-24,Coeur d'Alene,ID,ST003
C03768,Imani Yardley,Summit,2024-04-28,Portland,OR,ST007
C03769,Leila Ellery,None,2022-12-12,Eugene,OR,ST017
C03770,Ravi Whitfield,Trailhead,2020-03-01,Bozeman,MT,ST014
C03771,Imani Barros,Summit,2020-12-31,Portland,OR,ST006
C03772,Saskia Ferreira,None,2021-07-24,Portland,OR,ST001
C03773,Sana Ferreira,Trailhead,2022-11-17,Boise,ID,ST002
C03774,Callum Sandoval,None,2022-11-17,Coeur d'Alene,ID,ST015
C03775,Saskia Vasquez,Summit,2022-09-22,Park City,UT,ST015
C03776,Greta Grimshaw,None,2020-03-27,Seattle,WA,ST018
C03777,Freya Grimshaw,Trailhead,2022-11-22,Denver,CO,ST003
C03778,Felix Nakamura,Summit,2022-04-20,Fort Collins,CO,ST004
C03779,Callum Vasquez,Summit,2022-08-17,Boise,ID,ST002
C03780,Alina Zielinski,Trailhead,2022-12-15,Bend,OR,ST009
C03781,Hugo Grimshaw,None,2023-08-24,Flagstaff,AZ,ST005
C03782,Leila Yardley,None,2023-01-22,Park City,UT,ST001
C03783,Kenji Pemberton,None,2020-02-28,Bozeman,MT,ST003
C03784,Amara Ibarra,None,2022-06-29,Park City,UT,ST016
C03785,Imani Rasmussen,None,2021-02-01,Bend,OR,ST003
C03786,Greta Hollis,Summit,2021-06-27,Sacramento,CA,ST012
C03787,Felix Hollis,Summit,2023-11-12,Bozeman,MT,ST017
C03788,Otto Grimshaw,Summit,2023-01-31,Bend,OR,ST012
C03789,Nadia Nakamura,None,2021-12-31,Sacramento,CA,ST010
C03790,Felix Lindqvist,Trailhead,2020-03-08,Boise,ID,ST007
C03791,Freya Marchetti,None,2021-03-05,Eugene,OR,ST007
C03792,Otto Kowalski,None,2021-08-27,Portland,OR,ST003
C03793,Alina Thorne,Trailhead,2021-05-30,Boulder,CO,ST015
C03794,Sana Pemberton,None,2021-12-24,Seattle,WA,ST003
C03795,Ravi Okonkwo,Summit,2021-05-01,Bend,OR,ST005
C03796,Leila Zielinski,Summit,2022-06-15,Sacramento,CA,ST009
C03797,Priya Ibarra,None,2021-04-22,Seattle,WA,ST010
C03798,Greta Rasmussen,None,2020-02-24,Boise,ID,ST007
C03799,Rosa Ashworth,Summit,2024-02-22,Tacoma,WA,ST010
C03800,Beatrix Okonkwo,None,2024-01-25,Fort Collins,CO,ST005
C03801,Hugo Okonkwo,Summit,2020-12-24,Tacoma,WA,ST017
C03802,Emrys Grimshaw,Alpine,2020-08-29,Sacramento,CA,ST007
C03803,Ravi Ibarra,Trailhead,2022-09-27,Eugene,OR,ST014
C03804,Hugo Ellery,Summit,2020-04-21,Portland,OR,ST005
C03805,Nadia Thorne,Trailhead,2022-03-14,Boise,ID,ST007
C03806,Elias Delacroix,Alpine,2024-10-13,Coeur d'Alene,ID,ST004
C03807,Priya Delacroix,Trailhead,2021-04-29,Park City,UT,ST009
C03808,Felix Sandoval,Summit,2020-05-11,Salt Lake City,UT,ST010
C03809,Hugo Sandoval,Summit,2020-08-25,Boise,ID,ST012
C03810,Amara Ashworth,Trailhead,2024-08-06,Flagstaff,AZ,ST003
C03811,Elias Halvorsen,Trailhead,2020-12-18,Boulder,CO,ST006
C03812,Rosa Whitfield,Summit,2023-06-13,Reno,NV,ST008
C03813,Mateo Halvorsen,None,2024-10-13,Flagstaff,AZ,ST014
C03814,Freya Kowalski,None,2024-03-31,Missoula,MT,ST007
C03815,Elena Delacroix,Trailhead,2022-09-21,Eugene,OR,ST001
C03816,Nadia Rasmussen,Trailhead,2024-12-05,Bend,OR,ST010
C03817,Hugo Ibarra,Alpine,2024-06-14,Bozeman,MT,ST002
C03818,Sana Ibarra,None,2022-12-05,Portland,OR,ST010
C03819,Alina Wexford,Alpine,2022-01-13,Tacoma,WA,ST018
C03820,Priya Farrow,Trailhead,2022-08-07,Sacramento,CA,ST018
C03821,Lucian Pemberton,None,2023-02-21,Salt Lake City,UT,ST006
C03822,Emrys Ibarra,Summit,2024-07-13,Boise,ID,ST010
C03823,Amara Ellery,None,2023-01-25,Fort Collins,CO,ST002
C03824,Alina Barros,Summit,2022-08-27,Seattle,WA,ST010
C03825,Amara Ferreira,None,2023-09-18,Reno,NV,ST004
C03826,Greta Barros,Trailhead,2020-08-10,Missoula,MT,ST004
C03827,Diego Hollis,None,2021-11-09,Reno,NV,ST002
C03828,Priya Yardley,Alpine,2023-04-07,Tacoma,WA,ST002
C03829,Kenji Ferreira,None,2021-01-31,Flagstaff,AZ,ST003
C03830,Mateo Grimshaw,Trailhead,2022-07-21,Eugene,OR,ST014
C03831,Greta Marchetti,Trailhead,2023-10-21,Reno,NV,ST007
C03832,Ravi Yardley,Summit,2024-06-14,Portland,OR,ST003
C03833,Nadia Nakamura,None,2020-09-23,Bozeman,MT,ST003
C03834,Elias Whitfield,Summit,2024-07-11,Eugene,OR,ST016
C03835,Alina Zielinski,Summit,2020-03-14,Bozeman,MT,ST013
C03836,Emrys Nakamura,None,2023-04-28,Flagstaff,AZ,ST006
C03837,Otto Barros,None,2020-12-20,Sacramento,CA,ST006
C03838,Priya Wexford,Trailhead,2023-02-13,Salt Lake City,UT,ST008
C03839,Greta Halvorsen,Trailhead,2023-09-07,Sacramento,CA,ST011
C03840,Marcus Ibarra,None,2021-12-11,Flagstaff,AZ,ST009
C03841,Callum Vasquez,None,2023-10-16,Spokane,WA,ST002
C03842,Rosa Rasmussen,None,2021-11-02,Seattle,WA,ST003
C03843,Ravi Marchetti,Alpine,2020-05-14,Spokane,WA,ST002
C03844,Tobias Nakamura,Summit,2023-05-13,Sacramento,CA,ST016
C03845,Yara Vasquez,Trailhead,2020-05-01,Eugene,OR,ST002
C03846,Sana Thorne,None,2021-09-07,Sacramento,CA,ST015
C03847,Elias Vasquez,Summit,2020-02-08,Park City,UT,ST009
C03848,Tobias Okonkwo,None,2020-03-24,Fort Collins,CO,ST015
C03849,Marcus Vasquez,Summit,2020-10-12,Tacoma,WA,ST017
C03850,Emrys Farrow,None,2021-10-04,Boise,ID,ST006
C03851,Callum Zielinski,Summit,2021-09-13,Fort Collins,CO,ST005
C03852,Emrys Delacroix,Trailhead,2024-04-17,Seattle,WA,ST010
C03853,Soren Whitfield,None,2023-06-26,Fort Collins,CO,ST007
C03854,Elias Vasquez,Summit,2020-12-20,Bend,OR,ST015
C03855,Lucian Whitfield,Summit,2024-08-29,Fort Collins,CO,ST008
C03856,Mateo Farrow,Trailhead,2020-10-06,Fort Collins,CO,ST006
C03857,Callum Rasmussen,Summit,2022-12-17,Portland,OR,ST010
C03858,Kenji Marchetti,None,2020-08-19,Denver,CO,ST009
C03859,Emrys Delacroix,Trailhead,2024-02-14,Tacoma,WA,ST013
C03860,Marcus Pemberton,Trailhead,2021-02-03,Denver,CO,ST008
C03861,Kenji Sandoval,Alpine,2021-12-03,Reno,NV,ST016
C03862,Imani Vasquez,None,2020-10-25,Fort Collins,CO,ST008
C03863,Elena Halvorsen,Trailhead,2020-02-14,Portland,OR,ST013
C03864,Elias Whitfield,Trailhead,2021-02-23,Park City,UT,ST010
C03865,Elena Wexford,None,2023-06-26,Park City,UT,ST004
C03866,Diego Ferreira,Summit,2023-06-30,Portland,OR,ST008
C03867,Sana Nakamura,None,2023-09-06,Park City,UT,ST006
C03868,Alina Ibarra,None,2023-12-24,Bozeman,MT,ST008
C03869,Amara Kowalski,None,2022-11-11,Tacoma,WA,ST001
C03870,Amara Sandoval,Trailhead,2024-05-30,Flagstaff,AZ,ST012
C03871,Soren Marchetti,Trailhead,2020-03-17,Bend,OR,ST015
C03872,Elena Nakamura,None,2024-04-06,Fort Collins,CO,ST003
C03873,Otto Pemberton,None,2024-10-07,Spokane,WA,ST017
C03874,Emrys Wexford,Summit,2020-10-06,Coeur d'Alene,ID,ST001
C03875,Theo Ashworth,Trailhead,2021-02-14,Tacoma,WA,ST013
C03876,Emrys Ashworth,None,2022-06-20,Missoula,MT,ST014
C03877,Diego Pemberton,Trailhead,2020-02-10,Denver,CO,ST017
C03878,Otto Barros,Trailhead,2024-09-28,Tacoma,WA,ST017
C03879,Lucian Delacroix,Trailhead,2020-12-26,Missoula,MT,ST013
C03880,Nadia Whitfield,Summit,2020-10-11,Eugene,OR,ST012
C03881,Diego Ellery,Summit,2023-11-23,Coeur d'Alene,ID,ST009
C03882,Tobias Nakamura,None,2022-07-01,Seattle,WA,ST017
C03883,Ravi Whitfield,Summit,2022-07-04,Eugene,OR,ST011
C03884,Imani Zielinski,None,2022-05-28,Eugene,OR,ST006
C03885,Yara Lindqvist,None,2022-10-02,Spokane,WA,ST006
C03886,Saskia Whitfield,Summit,2021-12-18,Park City,UT,ST004
C03887,Lucian Yardley,None,2020-11-08,Spokane,WA,ST001
C03888,Mateo Nakamura,Summit,2024-05-24,Spokane,WA,ST017
C03889,Elias Ferreira,Trailhead,2024-05-03,Denver,CO,ST010
C03890,Theo Zielinski,Trailhead,2021-10-15,Spokane,WA,ST013
C03891,Felix Farrow,Summit,2023-02-22,Boulder,CO,ST005
C03892,Ravi Sandoval,Trailhead,2020-11-23,Tacoma,WA,ST002
C03893,Beatrix Ashworth,Trailhead,2020-08-23,Flagstaff,AZ,ST004
C03894,Priya Grimshaw,Trailhead,2021-06-10,Portland,OR,ST011
C03895,Rosa Zielinski,None,2021-05-15,Tacoma,WA,ST001
C03896,Noor Nakamura,None,2022-01-29,Seattle,WA,ST009
C03897,Mateo Yardley,Summit,2021-06-17,Eugene,OR,ST003
C03898,Elias Hollis,Trailhead,2023-11-15,Bozeman,MT,ST007
C03899,Imani Delacroix,Summit,2022-11-11,Seattle,WA,ST007
C03900,Diego Yardley,Trailhead,2021-05-01,Bozeman,MT,ST018
C03901,Rosa Hollis,Summit,2023-08-02,Coeur d'Alene,ID,ST013
C03902,Noor Ferreira,None,2020-10-26,Eugene,OR,ST016
C03903,Hugo Okonkwo,Summit,2021-07-12,Tacoma,WA,ST014
C03904,Callum Vasquez,Alpine,2023-11-30,Eugene,OR,ST006
C03905,Ravi Yardley,Trailhead,2020-10-21,Bozeman,MT,ST006
C03906,Diego Vasquez,Trailhead,2021-12-14,Park City,UT,ST008
C03907,Otto Thorne,Trailhead,2022-11-19,Salt Lake City,UT,ST009
C03908,Beatrix Nakamura,Summit,2021-03-27,Bend,OR,ST006
C03909,Otto Ellery,Trailhead,2024-02-27,Portland,OR,ST011
C03910,Nadia Kowalski,Trailhead,2021-09-19,Reno,NV,ST007
C03911,Emrys Hollis,None,2023-09-18,Spokane,WA,ST015
C03912,Elena Thorne,Summit,2022-01-20,Spokane,WA,ST015
C03913,Emrys Marchetti,None,2023-02-21,Missoula,MT,ST004
C03914,Diego Barros,Trailhead,2022-02-17,Eugene,OR,ST018
C03915,Freya Ibarra,None,2022-09-22,Bozeman,MT,ST013
C03916,Freya Rasmussen,Trailhead,2022-09-04,Seattle,WA,ST017
C03917,Otto Whitfield,None,2023-10-20,Sacramento,CA,ST009
C03918,Ravi Wexford,None,2021-02-06,Reno,NV,ST005
C03919,Rosa Pemberton,Summit,2021-06-04,Spokane,WA,ST013
C03920,Diego Sandoval,None,2020-10-31,Reno,NV,ST015
C03921,Elias Farrow,None,2022-09-07,Salt Lake City,UT,ST014
C03922,Hugo Hollis,None,2020-05-21,Denver,CO,ST006
C03923,Lucian Halvorsen,Summit,2024-10-24,Salt Lake City,UT,ST018
C03924,Nadia Delacroix,Trailhead,2022-09-23,Bend,OR,ST010
C03925,Elena Okonkwo,None,2024-01-22,Portland,OR,ST013
C03926,Emrys Lindqvist,Trailhead,2020-07-17,Coeur d'Alene,ID,ST012
C03927,Leila Ibarra,None,2023-03-30,Reno,NV,ST011
C03928,Noor Lindqvist,None,2023-09-02,Spokane,WA,ST006
C03929,Freya Wexford,None,2020-11-14,Fort Collins,CO,ST016
C03930,Priya Vasquez,None,2021-01-11,Seattle,WA,ST003
C03931,Lucian Pemberton,Summit,2020-10-09,Denver,CO,ST018
C03932,Felix Thorne,None,2024-05-01,Boise,ID,ST012
C03933,Sana Lindqvist,Summit,2022-02-05,Boulder,CO,ST013
C03934,Freya Marchetti,Trailhead,2022-02-26,Denver,CO,ST013
C03935,Yara Whitfield,Alpine,2021-11-13,Flagstaff,AZ,ST007
C03936,Hugo Barros,Summit,2024-09-07,Boise,ID,ST004
C03937,Lucian Whitfield,None,2022-04-29,Reno,NV,ST002
C03938,Priya Zielinski,None,2024-03-21,Eugene,OR,ST009
C03939,Alina Barros,Summit,2024-12-19,Denver,CO,ST004
C03940,Greta Ellery,Alpine,2022-06-14,Bozeman,MT,ST007
C03941,Greta Yardley,None,2021-10-28,Tacoma,WA,ST012
C03942,Emrys Yardley,Summit,2020-02-03,Flagstaff,AZ,ST007
C03943,Soren Yardley,Summit,2023-05-18,Reno,NV,ST005
C03944,Emrys Ashworth,Trailhead,2021-10-26,Bend,OR,ST001
C03945,Marcus Yardley,None,2022-12-24,Boulder,CO,ST004
C03946,Elias Ashworth,None,2021-12-15,Salt Lake City,UT,ST007
C03947,Noor Delacroix,Trailhead,2021-11-24,Portland,OR,ST016
C03948,Beatrix Okonkwo,None,2024-05-16,Bozeman,MT,ST017
C03949,Noor Zielinski,None,2021-05-11,Flagstaff,AZ,ST013
C03950,Amara Sandoval,Trailhead,2023-12-10,Portland,OR,ST012
C03951,Yara Barros,Trailhead,2024-11-09,Sacramento,CA,ST018
C03952,Yara Zielinski,Alpine,2020-04-13,Bend,OR,ST016
C03953,Elias Zielinski,Trailhead,2021-12-27,Portland,OR,ST017
C03954,Theo Wexford,None,2020-02-10,Bozeman,MT,ST006
C03955,Imani Sandoval,Alpine,2020-11-19,Spokane,WA,ST010
C03956,Otto Hollis,Summit,2023-12-18,Boulder,CO,ST010
C03957,Diego Ellery,Trailhead,2022-12-27,Flagstaff,AZ,ST008
C03958,Nadia Rasmussen,Summit,2024-04-03,Flagstaff,AZ,ST013
C03959,Elias Thorne,Trailhead,2024-10-27,Park City,UT,ST003
C03960,Amara Sandoval,Trailhead,2021-08-20,Boise,ID,ST001
C03961,Mateo Ellery,None,2022-12-04,Denver,CO,ST015
C03962,Sana Ashworth,Summit,2021-03-10,Salt Lake City,UT,ST008
C03963,Yara Halvorsen,Summit,2023-09-03,Fort Collins,CO,ST004
C03964,Freya Delacroix,None,2024-11-29,Tacoma,WA,ST004
C03965,Marcus Whitfield,Summit,2021-01-11,Seattle,WA,ST002
C03966,Freya Lindqvist,Trailhead,2022-02-25,Tacoma,WA,ST004
C03967,Priya Wexford,Trailhead,2021-01-07,Salt Lake City,UT,ST002
C03968,Kenji Nakamura,Summit,2021-02-28,Coeur d'Alene,ID,ST001
C03969,Nadia Halvorsen,Trailhead,2021-11-20,Boise,ID,ST010
